phi0,phi1,phi2,phi3,phi4,phi5,phi6,classe
0.000180364,3.25E-08,2.76E-11,2.76E-11,7.59E-22,4.97E-15,-7.59E-22,6
0.000148517,2.21E-08,1.99E-12,1.99E-12,3.96E-24,2.96E-16,-3.96E-24,6
0.000155705,2.42E-08,4.20E-12,4.20E-12,1.76E-23,6.54E-16,-1.76E-23,6
0.000139839,1.96E-08,1.92E-12,1.92E-12,3.70E-24,2.69E-16,-3.70E-24,6
0.000134751,1.82E-08,1.05E-12,1.05E-12,1.10E-24,1.41E-16,-1.10E-24,6
0.000132102,1.75E-08,1.11E-12,1.11E-12,1.22E-24,1.46E-16,-1.22E-24,6
0.000177345,3.15E-08,4.39E-12,4.39E-12,1.93E-23,7.79E-16,-1.93E-23,6
0.00015545,2.42E-08,1.05E-11,1.05E-11,1.09E-22,1.63E-15,-1.09E-22,6
0.000176835,3.13E-08,1.77E-11,1.77E-11,3.12E-22,3.12E-15,-3.12E-22,6
0.000122659,1.50E-08,5.51E-13,5.51E-13,3.04E-25,6.76E-17,-3.04E-25,6
0.000165124,2.73E-08,1.57E-11,1.57E-11,2.48E-22,2.60E-15,-2.48E-22,6
0.000168224,2.83E-08,6.03E-12,6.03E-12,3.64E-23,1.01E-15,-3.64E-23,6
0.000141654,2.01E-08,4.23E-12,4.23E-12,1.79E-23,5.99E-16,-1.79E-23,6
0.000139644,1.95E-08,8.01E-12,8.01E-12,6.42E-23,1.12E-15,-6.42E-23,6
0.00014297,2.04E-08,1.93E-12,1.93E-12,3.74E-24,2.77E-16,-3.74E-24,6
0.000138078,1.91E-08,1.02E-12,1.02E-12,1.04E-24,1.41E-16,-1.04E-24,6
0.000166155,2.76E-08,1.06E-11,1.06E-11,1.12E-22,1.76E-15,-1.12E-22,6
0.000156227,2.44E-08,6.47E-12,6.47E-12,4.19E-23,1.01E-15,-4.19E-23,6
0.000160715,2.58E-08,1.30E-11,1.30E-11,1.70E-22,2.10E-15,-1.70E-22,6
0.000145843,2.13E-08,4.04E-12,4.04E-12,1.63E-23,5.89E-16,-1.63E-23,6
0.000158742,2.52E-08,2.70E-12,2.70E-12,7.28E-24,4.28E-16,-7.28E-24,6
0.00014373,2.07E-08,4.37E-12,4.37E-12,1.91E-23,6.28E-16,-1.91E-23,6
0.000151913,2.31E-08,6.52E-12,6.52E-12,4.25E-23,9.91E-16,-4.25E-23,6
0.000164178,2.70E-08,1.40E-11,1.40E-11,1.97E-22,2.31E-15,-1.97E-22,6
0.000173885,3.02E-08,1.73E-11,1.73E-11,3.00E-22,3.01E-15,-3.00E-22,6
0.000142049,2.02E-08,3.53E-12,3.53E-12,1.24E-23,5.01E-16,-1.24E-23,6
0.000156378,2.45E-08,3.03E-12,3.03E-12,9.15E-24,4.73E-16,-9.15E-24,6
0.00015662,2.45E-08,5.36E-12,5.36E-12,2.88E-23,8.40E-16,-2.88E-23,6
0.000161747,2.62E-08,1.70E-11,1.70E-11,2.89E-22,2.75E-15,-2.89E-22,6
0.000169831,2.88E-08,2.10E-12,2.10E-12,4.43E-24,3.57E-16,-4.43E-24,6
0.000130466,1.70E-08,2.05E-13,2.05E-13,4.19E-26,2.67E-17,-4.19E-26,6
0.000147722,2.18E-08,5.50E-12,5.50E-12,3.03E-23,8.13E-16,-3.03E-23,6
0.000161765,2.62E-08,1.19E-11,1.19E-11,1.41E-22,1.92E-15,-1.41E-22,6
0.000145295,2.11E-08,3.36E-12,3.36E-12,1.13E-23,4.89E-16,-1.13E-23,6
0.000164127,2.69E-08,2.72E-12,2.72E-12,7.39E-24,4.46E-16,-7.39E-24,6
0.000146925,2.16E-08,1.77E-12,1.77E-12,3.13E-24,2.60E-16,-3.13E-24,6
0.000130664,1.71E-08,7.91E-13,7.91E-13,6.25E-25,1.03E-16,-6.25E-25,6
0.000143781,2.07E-08,4.42E-13,4.42E-13,1.95E-25,6.36E-17,-1.95E-25,6
0.000160298,2.57E-08,9.38E-12,9.38E-12,8.80E-23,1.50E-15,-8.80E-23,6
0.000138457,1.92E-08,2.14E-13,2.14E-13,4.58E-26,2.96E-17,-4.58E-26,6
0.000147515,2.18E-08,4.18E-12,4.18E-12,1.75E-23,6.17E-16,-1.75E-23,6
0.00015789,2.49E-08,1.94E-12,1.94E-12,3.75E-24,3.06E-16,-3.75E-24,6
0.000145592,2.12E-08,3.42E-12,3.42E-12,1.17E-23,4.97E-16,-1.17E-23,6
0.000135241,1.83E-08,1.81E-12,1.81E-12,3.28E-24,2.45E-16,-3.28E-24,6
0.000128363,1.65E-08,9.31E-13,9.31E-13,8.67E-25,1.20E-16,-8.67E-25,6
0.000153378,2.35E-08,3.05E-12,3.05E-12,9.29E-24,4.68E-16,-9.29E-24,6
0.000173255,3.00E-08,1.30E-12,1.30E-12,1.70E-24,2.26E-16,-1.70E-24,6
0.000159998,2.56E-08,9.76E-12,9.76E-12,9.53E-23,1.56E-15,-9.53E-23,6
0.00014165,2.01E-08,2.10E-12,2.10E-12,4.40E-24,2.97E-16,-4.40E-24,6
0.000150685,2.27E-08,6.62E-12,6.62E-12,4.38E-23,9.97E-16,-4.38E-23,6
0.000152291,2.32E-08,1.54E-12,1.54E-12,2.37E-24,2.35E-16,-2.37E-24,6
0.000139002,1.93E-08,9.24E-13,9.24E-13,8.55E-25,1.29E-16,-8.55E-25,6
0.000142037,2.02E-08,1.41E-13,1.41E-13,1.99E-26,2.00E-17,-1.99E-26,6
0.000134603,1.81E-08,1.02E-12,1.02E-12,1.04E-24,1.38E-16,-1.04E-24,6
0.000144841,2.10E-08,9.76E-13,9.76E-13,9.53E-25,1.41E-16,-9.53E-25,6
0.000136103,1.85E-08,7.09E-14,7.09E-14,5.03E-27,9.66E-18,-5.03E-27,6
0.000150705,2.27E-08,1.50E-12,1.50E-12,2.26E-24,2.26E-16,-2.26E-24,6
0.000133915,1.79E-08,9.47E-13,9.47E-13,8.97E-25,1.27E-16,-8.97E-25,6
0.000148433,2.20E-08,3.09E-12,3.09E-12,9.55E-24,4.59E-16,-9.55E-24,6
0.000135421,1.83E-08,1.19E-13,1.19E-13,1.40E-26,1.61E-17,-1.40E-26,6
0.000139234,1.94E-08,4.13E-12,4.13E-12,1.70E-23,5.74E-16,-1.70E-23,6
0.000141099,1.99E-08,1.48E-12,1.48E-12,2.19E-24,2.09E-16,-2.19E-24,6
0.000136668,1.87E-08,1.34E-12,1.34E-12,1.79E-24,1.83E-16,-1.79E-24,6
0.000156315,2.44E-08,5.65E-12,5.65E-12,3.19E-23,8.83E-16,-3.19E-23,6
0.000140749,1.98E-08,3.26E-12,3.26E-12,1.06E-23,4.58E-16,-1.06E-23,6
0.000160579,2.58E-08,3.06E-12,3.06E-12,9.35E-24,4.91E-16,-9.35E-24,6
0.000137504,1.89E-08,7.42E-13,7.42E-13,5.51E-25,1.02E-16,-5.51E-25,6
0.00014094,1.99E-08,2.37E-12,2.37E-12,5.59E-24,3.33E-16,-5.59E-24,6
0.000149119,2.22E-08,5.63E-12,5.63E-12,3.17E-23,8.40E-16,-3.17E-23,6
0.000139734,1.95E-08,1.54E-12,1.54E-12,2.37E-24,2.15E-16,-2.37E-24,6
0.000149849,2.25E-08,5.64E-12,5.64E-12,3.18E-23,8.45E-16,-3.18E-23,6
0.000140539,1.98E-08,2.36E-12,2.36E-12,5.58E-24,3.32E-16,-5.58E-24,6
0.000159382,2.54E-08,1.01E-12,1.01E-12,1.02E-24,1.61E-16,-1.02E-24,6
0.000161459,2.61E-08,6.68E-12,6.68E-12,4.47E-23,1.08E-15,-4.47E-23,6
0.000156907,2.46E-08,3.59E-12,3.59E-12,1.29E-23,5.63E-16,-1.29E-23,6
0.000160225,2.57E-08,1.17E-11,1.17E-11,1.37E-22,1.88E-15,-1.37E-22,6
0.000139012,1.93E-08,4.61E-13,4.61E-13,2.13E-25,6.41E-17,-2.13E-25,6
0.000171109,2.93E-08,1.23E-11,1.23E-11,1.51E-22,2.11E-15,-1.51E-22,6
0.000162137,2.63E-08,8.65E-12,8.65E-12,7.48E-23,1.40E-15,-7.48E-23,6
0.000146791,2.15E-08,3.92E-12,3.92E-12,1.54E-23,5.76E-16,-1.54E-23,6
0.000144754,2.10E-08,8.22E-13,8.22E-13,6.75E-25,1.19E-16,-6.75E-25,6
0.000161617,2.61E-08,9.95E-12,9.95E-12,9.89E-23,1.61E-15,-9.89E-23,6
0.000158501,2.51E-08,2.78E-12,2.78E-12,7.74E-24,4.41E-16,-7.74E-24,6
0.000164771,2.71E-08,1.28E-11,1.28E-11,1.64E-22,2.11E-15,-1.64E-22,6
0.000142338,2.03E-08,1.10E-12,1.10E-12,1.21E-24,1.57E-16,-1.21E-24,6
0.00014483,2.10E-08,4.25E-12,4.25E-12,1.81E-23,6.16E-16,-1.81E-23,6
0.000148346,2.20E-08,4.84E-12,4.84E-12,2.34E-23,7.18E-16,-2.34E-23,6
0.000164927,2.72E-08,6.70E-12,6.70E-12,4.49E-23,1.10E-15,-4.49E-23,6
0.000150736,2.27E-08,1.61E-12,1.61E-12,2.59E-24,2.43E-16,-2.59E-24,6
0.000151254,2.29E-08,7.30E-12,7.30E-12,5.33E-23,1.10E-15,-5.33E-23,6
0.000146522,2.15E-08,6.54E-12,6.54E-12,4.28E-23,9.59E-16,-4.28E-23,6
0.000154781,2.40E-08,1.32E-11,1.32E-11,1.74E-22,2.04E-15,-1.74E-22,6
0.000157727,2.49E-08,4.54E-12,4.54E-12,2.06E-23,7.16E-16,-2.06E-23,6
0.000156493,2.45E-08,3.46E-12,3.46E-12,1.20E-23,5.42E-16,-1.20E-23,6
0.000139437,1.94E-08,3.17E-12,3.17E-12,1.01E-23,4.43E-16,-1.01E-23,6
0.00017568,3.09E-08,7.78E-12,7.78E-12,6.06E-23,1.37E-15,-6.06E-23,6
0.000149467,2.23E-08,7.76E-12,7.76E-12,6.03E-23,1.16E-15,-6.03E-23,6
0.000147465,2.17E-08,3.53E-12,3.53E-12,1.24E-23,5.20E-16,-1.24E-23,6
0.00015374,2.36E-08,8.29E-12,8.29E-12,6.88E-23,1.28E-15,-6.88E-23,6
0.000147931,2.19E-08,5.86E-13,5.86E-13,3.44E-25,8.67E-17,-3.44E-25,6
0.000190159,3.62E-08,2.28E-11,2.28E-11,5.19E-22,4.33E-15,-5.19E-22,6
0.000180279,3.25E-08,7.03E-12,7.03E-12,4.95E-23,1.27E-15,-4.95E-23,6
0.0001493,2.23E-08,4.14E-12,4.14E-12,1.71E-23,6.18E-16,-1.71E-23,6
0.000143616,2.06E-08,1.43E-12,1.43E-12,2.03E-24,2.05E-16,-2.03E-24,6
0.000170448,2.91E-08,1.50E-11,1.50E-11,2.25E-22,2.56E-15,-2.25E-22,6
0.000160878,2.59E-08,1.09E-11,1.09E-11,1.19E-22,1.76E-15,-1.19E-22,6
0.000153017,2.34E-08,6.38E-12,6.38E-12,4.07E-23,9.77E-16,-4.07E-23,6
0.000161541,2.61E-08,4.29E-12,4.29E-12,1.84E-23,6.94E-16,-1.84E-23,6
0.00016219,2.63E-08,1.06E-11,1.06E-11,1.12E-22,1.71E-15,-1.12E-22,6
0.000157636,2.48E-08,7.93E-12,7.93E-12,6.28E-23,1.25E-15,-6.28E-23,6
0.000161816,2.62E-08,6.82E-12,6.82E-12,4.65E-23,1.10E-15,-4.65E-23,6
0.000151871,2.31E-08,3.88E-12,3.88E-12,1.51E-23,5.90E-16,-1.51E-23,6
0.000140341,1.97E-08,1.59E-13,1.59E-13,2.54E-26,2.23E-17,-2.54E-26,6
0.000142794,2.04E-08,2.09E-12,2.09E-12,4.38E-24,2.99E-16,-4.38E-24,6
0.000147929,2.19E-08,3.90E-12,3.90E-12,1.52E-23,5.76E-16,-1.52E-23,6
0.000142715,2.04E-08,2.44E-12,2.44E-12,5.96E-24,3.48E-16,-5.96E-24,6
0.000143305,2.05E-08,3.32E-12,3.32E-12,1.10E-23,4.76E-16,-1.10E-23,6
0.000150063,2.25E-08,3.10E-12,3.10E-12,9.61E-24,4.65E-16,-9.61E-24,6
0.000148426,2.20E-08,7.70E-13,7.70E-13,5.93E-25,1.14E-16,-5.93E-25,6
0.000139723,1.95E-08,2.98E-12,2.98E-12,8.90E-24,4.17E-16,-8.90E-24,6
0.000157937,2.49E-08,7.33E-12,7.33E-12,5.37E-23,1.16E-15,-5.37E-23,6
0.000133991,1.80E-08,1.94E-12,1.94E-12,3.75E-24,2.60E-16,-3.75E-24,6
0.00017369,3.02E-08,7.72E-12,7.72E-12,5.96E-23,1.34E-15,-5.96E-23,6
0.000144616,2.09E-08,3.08E-12,3.08E-12,9.51E-24,4.46E-16,-9.51E-24,6
0.000169286,2.87E-08,2.00E-11,2.00E-11,4.00E-22,3.39E-15,-4.00E-22,6
0.000160209,2.57E-08,8.61E-13,8.61E-13,7.41E-25,1.38E-16,-7.41E-25,6
0.000136986,1.88E-08,2.94E-12,2.94E-12,8.67E-24,4.03E-16,-8.67E-24,6
0.000156104,2.44E-08,1.40E-12,1.40E-12,1.95E-24,2.18E-16,-1.95E-24,6
0.00014317,2.05E-08,3.82E-12,3.82E-12,1.46E-23,5.47E-16,-1.46E-23,6
0.000155769,2.43E-08,4.25E-12,4.25E-12,1.81E-23,6.62E-16,-1.81E-23,6
0.000140253,1.97E-08,1.74E-12,1.74E-12,3.03E-24,2.44E-16,-3.03E-24,6
0.000150026,2.25E-08,2.49E-12,2.49E-12,6.19E-24,3.73E-16,-6.19E-24,6
0.000137177,1.88E-08,2.16E-12,2.16E-12,4.68E-24,2.97E-16,-4.68E-24,6
0.000164431,2.70E-08,6.62E-12,6.62E-12,4.39E-23,1.09E-15,-4.39E-23,6
0.000138281,1.91E-08,2.79E-12,2.79E-12,7.76E-24,3.85E-16,-7.76E-24,6
0.000140718,1.98E-08,4.27E-12,4.27E-12,1.82E-23,6.00E-16,-1.82E-23,6
0.000135885,1.85E-08,2.13E-13,2.13E-13,4.54E-26,2.90E-17,-4.54E-26,6
0.00013466,1.81E-08,1.20E-12,1.20E-12,1.44E-24,1.61E-16,-1.44E-24,6
0.0001443,2.08E-08,3.60E-12,3.60E-12,1.30E-23,5.19E-16,-1.30E-23,6
0.000141591,2.00E-08,1.11E-12,1.11E-12,1.23E-24,1.57E-16,-1.23E-24,6
0.000138828,1.93E-08,9.26E-13,9.26E-13,8.58E-25,1.29E-16,-8.58E-25,6
0.000138435,1.92E-08,3.58E-12,3.58E-12,1.28E-23,4.96E-16,-1.28E-23,6
0.00013298,1.77E-08,1.79E-12,1.79E-12,3.19E-24,2.38E-16,-3.19E-24,6
0.00014571,2.12E-08,3.30E-12,3.30E-12,1.09E-23,4.81E-16,-1.09E-23,6
0.000142048,2.02E-08,1.26E-12,1.26E-12,1.59E-24,1.79E-16,-1.59E-24,6
0.000139305,1.94E-08,1.48E-12,1.48E-12,2.20E-24,2.07E-16,-2.20E-24,6
0.000138775,1.93E-08,2.59E-12,2.59E-12,6.71E-24,3.59E-16,-6.71E-24,6
0.000143414,2.06E-08,5.44E-13,5.44E-13,2.96E-25,7.81E-17,-2.96E-25,6
0.000149229,2.23E-08,1.32E-11,1.32E-11,1.73E-22,1.96E-15,-1.73E-22,6
0.000171387,2.94E-08,1.02E-11,1.02E-11,1.03E-22,1.74E-15,-1.03E-22,6
0.000141318,2.00E-08,4.60E-12,4.60E-12,2.12E-23,6.50E-16,-2.12E-23,6
0.000146423,2.14E-08,4.02E-12,4.02E-12,1.62E-23,5.89E-16,-1.62E-23,6
0.000151547,2.30E-08,3.07E-12,3.07E-12,9.40E-24,4.65E-16,-9.40E-24,6
0.000146406,2.14E-08,4.70E-13,4.70E-13,2.21E-25,6.88E-17,-2.21E-25,6
0.000151084,2.28E-08,9.45E-12,9.45E-12,8.93E-23,1.43E-15,-8.93E-23,6
0.000147318,2.17E-08,2.68E-12,2.68E-12,7.19E-24,3.95E-16,-7.19E-24,6
0.000136877,1.87E-08,3.38E-12,3.38E-12,1.15E-23,4.63E-16,-1.15E-23,6
0.000135333,1.83E-08,1.40E-12,1.40E-12,1.97E-24,1.90E-16,-1.97E-24,6
0.000152329,2.32E-08,5.17E-12,5.17E-12,2.67E-23,7.88E-16,-2.67E-23,6
0.000136731,1.87E-08,3.14E-12,3.14E-12,9.83E-24,4.29E-16,-9.83E-24,6
0.000130172,1.69E-08,1.42E-12,1.42E-12,2.02E-24,1.85E-16,-2.02E-24,6
0.000149104,2.22E-08,1.31E-12,1.31E-12,1.72E-24,1.96E-16,-1.72E-24,6
0.000130193,1.70E-08,1.69E-12,1.69E-12,2.87E-24,2.20E-16,-2.87E-24,6
0.000132234,1.75E-08,7.20E-13,7.20E-13,5.19E-25,9.52E-17,-5.19E-25,6
0.000144146,2.08E-08,7.47E-12,7.47E-12,5.57E-23,1.08E-15,-5.57E-23,6
0.000132224,1.75E-08,1.50E-12,1.50E-12,2.26E-24,1.99E-16,-2.26E-24,6
0.000136503,1.86E-08,2.07E-12,2.07E-12,4.30E-24,2.83E-16,-4.30E-24,6
0.000139853,1.96E-08,5.79E-12,5.79E-12,3.35E-23,8.09E-16,-3.35E-23,6
0.00016358,2.68E-08,1.73E-11,1.73E-11,2.98E-22,2.82E-15,-2.98E-22,6
0.000153722,2.36E-08,4.10E-12,4.10E-12,1.68E-23,6.30E-16,-1.68E-23,6
0.000149258,2.23E-08,1.29E-12,1.29E-12,1.65E-24,1.92E-16,-1.65E-24,6
0.000166007,2.76E-08,6.45E-12,6.45E-12,4.17E-23,1.07E-15,-4.17E-23,6
0.000159809,2.55E-08,2.97E-12,2.97E-12,8.85E-24,4.75E-16,-8.85E-24,6
0.000171138,2.93E-08,1.72E-11,1.72E-11,2.95E-22,2.94E-15,-2.95E-22,6
0.000153126,2.34E-08,2.62E-12,2.62E-12,6.87E-24,4.01E-16,-6.87E-24,6
0.000149554,2.24E-08,2.63E-12,2.63E-12,6.94E-24,3.94E-16,-6.94E-24,6
0.000159666,2.55E-08,1.70E-12,1.70E-12,2.89E-24,2.71E-16,-2.89E-24,6
0.00012778,1.63E-08,8.19E-13,8.19E-13,6.70E-25,1.05E-16,-6.70E-25,6
0.0001488,2.21E-08,2.30E-12,2.30E-12,5.27E-24,3.42E-16,-5.27E-24,6
0.000158369,2.51E-08,6.44E-12,6.44E-12,4.15E-23,1.02E-15,-4.15E-23,6
0.000151763,2.30E-08,6.31E-12,6.31E-12,3.98E-23,9.58E-16,-3.98E-23,6
0.000152626,2.33E-08,8.51E-12,8.51E-12,7.24E-23,1.30E-15,-7.24E-23,6
0.000155944,2.43E-08,4.03E-12,4.03E-12,1.62E-23,6.28E-16,-1.62E-23,6
0.000137161,1.88E-08,1.21E-13,1.21E-13,1.46E-26,1.66E-17,-1.46E-26,6
0.00016284,2.65E-08,2.68E-12,2.68E-12,7.21E-24,4.37E-16,-7.21E-24,6
0.000150454,2.26E-08,2.52E-12,2.52E-12,6.34E-24,3.79E-16,-6.34E-24,6
0.000147429,2.17E-08,3.57E-12,3.57E-12,1.27E-23,5.26E-16,-1.27E-23,6
0.000139528,1.95E-08,1.83E-12,1.83E-12,3.33E-24,2.55E-16,-3.33E-24,6
0.000146446,2.14E-08,1.83E-12,1.83E-12,3.36E-24,2.68E-16,-3.36E-24,6
0.000148566,2.21E-08,1.49E-12,1.49E-12,2.22E-24,2.21E-16,-2.22E-24,6
0.000144927,2.10E-08,5.36E-12,5.36E-12,2.87E-23,7.77E-16,-2.87E-23,6
0.000144063,2.08E-08,4.41E-12,4.41E-12,1.94E-23,6.35E-16,-1.94E-23,6
0.000192432,3.70E-08,1.08E-11,1.08E-11,1.16E-22,2.08E-15,-1.16E-22,6
0.000202769,4.11E-08,1.08E-11,1.08E-11,1.17E-22,2.19E-15,-1.17E-22,6
0.000165279,2.73E-08,3.23E-12,3.23E-12,1.05E-23,5.35E-16,-1.05E-23,6
0.000157546,2.48E-08,1.34E-11,1.34E-11,1.81E-22,2.12E-15,-1.81E-22,6
0.000164059,2.69E-08,3.38E-12,3.38E-12,1.15E-23,5.55E-16,-1.15E-23,6
0.000192174,3.69E-08,8.14E-12,8.14E-12,6.63E-23,1.57E-15,-6.63E-23,6
0.00016314,2.66E-08,7.64E-12,7.64E-12,5.83E-23,1.25E-15,-5.83E-23,6
0.000153208,2.35E-08,1.02E-12,1.02E-12,1.04E-24,1.56E-16,-1.04E-24,6
0.000155798,2.43E-08,1.47E-11,1.47E-11,2.16E-22,2.29E-15,-2.16E-22,6
0.000143698,2.06E-08,1.60E-12,1.60E-12,2.55E-24,2.29E-16,-2.55E-24,6
0.000129243,1.67E-08,3.13E-13,3.13E-13,9.81E-26,4.05E-17,-9.81E-26,6
0.000192449,3.70E-08,5.35E-11,5.35E-11,2.86E-21,1.03E-14,-2.86E-21,6
0.000129488,1.68E-08,6.67E-13,6.67E-13,4.45E-25,8.63E-17,-4.45E-25,6
0.000191115,3.65E-08,5.76E-12,5.76E-12,3.32E-23,1.10E-15,-3.32E-23,6
0.000155875,2.43E-08,1.04E-12,1.04E-12,1.08E-24,1.62E-16,-1.08E-24,6
0.000150572,2.27E-08,2.71E-12,2.71E-12,7.37E-24,4.09E-16,-7.37E-24,6
0.000137842,1.90E-08,1.28E-12,1.28E-12,1.63E-24,1.76E-16,-1.63E-24,6
0.000147092,2.16E-08,4.95E-12,4.95E-12,2.45E-23,7.29E-16,-2.45E-23,6
0.0001429,2.04E-08,2.36E-12,2.36E-12,5.59E-24,3.38E-16,-5.59E-24,6
0.000144078,2.08E-08,3.40E-12,3.40E-12,1.16E-23,4.91E-16,-1.16E-23,6
0.000129872,1.69E-08,6.94E-13,6.94E-13,4.82E-25,9.01E-17,-4.82E-25,6
0.000126871,1.61E-08,2.23E-13,2.23E-13,4.99E-26,2.83E-17,-4.99E-26,6
0.00013816,1.91E-08,2.38E-12,2.38E-12,5.68E-24,3.29E-16,-5.68E-24,6
0.000139079,1.93E-08,6.38E-13,6.38E-13,4.07E-25,8.87E-17,-4.07E-25,6
0.000136606,1.87E-08,9.91E-13,9.91E-13,9.82E-25,1.35E-16,-9.82E-25,6
0.000141552,2.00E-08,1.63E-12,1.63E-12,2.66E-24,2.31E-16,-2.66E-24,6
0.000152639,2.33E-08,3.05E-12,3.05E-12,9.30E-24,4.65E-16,-9.30E-24,6
0.000153789,2.37E-08,6.64E-12,6.64E-12,4.41E-23,1.02E-15,-4.41E-23,6
0.000155343,2.41E-08,5.50E-12,5.50E-12,3.02E-23,8.54E-16,-3.02E-23,6
0.000136577,1.87E-08,1.48E-12,1.48E-12,2.19E-24,2.02E-16,-2.19E-24,6
0.000136957,1.88E-08,1.43E-12,1.43E-12,2.05E-24,1.96E-16,-2.05E-24,6
0.000137042,1.88E-08,1.12E-12,1.12E-12,1.26E-24,1.54E-16,-1.26E-24,6
0.000137969,1.90E-08,2.16E-12,2.16E-12,4.67E-24,2.98E-16,-4.67E-24,6
0.000142394,2.03E-08,7.85E-12,7.85E-12,6.17E-23,1.12E-15,-6.17E-23,6
0.000132387,1.75E-08,2.31E-12,2.31E-12,5.34E-24,3.06E-16,-5.34E-24,6
0.000143038,2.05E-08,4.28E-12,4.28E-12,1.83E-23,6.12E-16,-1.83E-23,6
0.000142138,2.02E-08,2.65E-12,2.65E-12,7.03E-24,3.77E-16,-7.03E-24,6
0.000141578,2.00E-08,6.04E-12,6.04E-12,3.65E-23,8.55E-16,-3.65E-23,6
0.000138717,1.92E-08,1.64E-12,1.64E-12,2.67E-24,2.27E-16,-2.67E-24,6
0.000146971,2.16E-08,1.17E-12,1.17E-12,1.38E-24,1.73E-16,-1.38E-24,6
0.000145934,2.13E-08,5.75E-12,5.75E-12,3.31E-23,8.40E-16,-3.31E-23,6
0.000145566,2.12E-08,2.98E-12,2.98E-12,8.86E-24,4.33E-16,-8.86E-24,6
0.000148425,2.20E-08,2.93E-12,2.93E-12,8.58E-24,4.35E-16,-8.58E-24,6
0.000145438,2.12E-08,4.64E-12,4.64E-12,2.15E-23,6.74E-16,-2.15E-23,6
0.000152549,2.33E-08,2.03E-12,2.03E-12,4.13E-24,3.10E-16,-4.13E-24,6
0.000141083,1.99E-08,1.01E-13,1.01E-13,1.02E-26,1.43E-17,-1.02E-26,6
0.000138597,1.92E-08,1.71E-12,1.71E-12,2.93E-24,2.37E-16,-2.93E-24,6
0.000144005,2.07E-08,4.07E-12,4.07E-12,1.66E-23,5.86E-16,-1.66E-23,6
0.000153343,2.35E-08,3.91E-12,3.91E-12,1.53E-23,6.00E-16,-1.53E-23,6
0.000157068,2.47E-08,5.75E-12,5.75E-12,3.31E-23,9.04E-16,-3.31E-23,6
0.000158508,2.51E-08,2.66E-12,2.66E-12,7.10E-24,4.22E-16,-7.10E-24,6
0.000145887,2.13E-08,4.26E-12,4.26E-12,1.81E-23,6.21E-16,-1.81E-23,6
0.000140717,1.98E-08,1.28E-12,1.28E-12,1.65E-24,1.81E-16,-1.65E-24,6
0.00015474,2.39E-08,2.83E-12,2.83E-12,8.03E-24,4.38E-16,-8.03E-24,6
0.000150395,2.26E-08,6.29E-12,6.29E-12,3.96E-23,9.47E-16,-3.96E-23,6
0.000161481,2.61E-08,1.02E-11,1.02E-11,1.04E-22,1.65E-15,-1.04E-22,6
0.000149225,2.23E-08,7.10E-13,7.10E-13,5.04E-25,1.06E-16,-5.04E-25,6
0.000139425,1.94E-08,6.62E-13,6.62E-13,4.38E-25,9.23E-17,-4.38E-25,6
0.000143484,2.06E-08,9.99E-13,9.99E-13,9.98E-25,1.43E-16,-9.98E-25,6
0.000144557,2.09E-08,9.96E-13,9.96E-13,9.92E-25,1.44E-16,-9.92E-25,6
0.000149498,2.23E-08,7.04E-13,7.04E-13,4.95E-25,1.05E-16,-4.95E-25,6
0.000160934,2.59E-08,5.17E-12,5.17E-12,2.68E-23,8.32E-16,-2.68E-23,6
0.000158019,2.50E-08,5.67E-12,5.67E-12,3.21E-23,8.95E-16,-3.21E-23,6
0.000153035,2.34E-08,1.01E-11,1.01E-11,1.03E-22,1.55E-15,-1.03E-22,6
0.00015339,2.35E-08,7.49E-12,7.49E-12,5.61E-23,1.15E-15,-5.61E-23,6
0.000140333,1.97E-08,1.58E-12,1.58E-12,2.48E-24,2.21E-16,-2.48E-24,6
0.000144,2.07E-08,6.21E-12,6.21E-12,3.85E-23,8.94E-16,-3.85E-23,6
0.000170049,2.89E-08,3.56E-12,3.56E-12,1.26E-23,6.05E-16,-1.26E-23,6
0.000173258,3.00E-08,4.31E-12,4.31E-12,1.86E-23,7.48E-16,-1.86E-23,6
0.00015493,2.40E-08,8.31E-12,8.31E-12,6.91E-23,1.29E-15,-6.91E-23,6
0.000158772,2.52E-08,1.00E-11,1.00E-11,1.01E-22,1.59E-15,-1.01E-22,6
0.00016232,2.63E-08,5.55E-12,5.55E-12,3.09E-23,9.02E-16,-3.09E-23,6
0.000152737,2.33E-08,6.76E-12,6.76E-12,4.57E-23,1.03E-15,-4.57E-23,6
0.000150338,2.26E-08,2.68E-12,2.68E-12,7.19E-24,4.03E-16,-7.19E-24,6
0.000147082,2.16E-08,2.70E-12,2.70E-12,7.27E-24,3.97E-16,-7.27E-24,6
0.000135393,1.83E-08,1.52E-12,1.52E-12,2.30E-24,2.05E-16,-2.30E-24,6
0.000141382,2.00E-08,3.13E-12,3.13E-12,9.80E-24,4.43E-16,-9.80E-24,6
0.000145128,2.11E-08,2.60E-12,2.60E-12,6.77E-24,3.78E-16,-6.77E-24,6
0.000148327,2.20E-08,5.27E-12,5.27E-12,2.78E-23,7.82E-16,-2.78E-23,6
0.000146644,2.15E-08,5.95E-12,5.95E-12,3.55E-23,8.73E-16,-3.55E-23,6
0.000144429,2.09E-08,3.70E-12,3.70E-12,1.37E-23,5.34E-16,-1.37E-23,6
